objectid,parentid,title,former_name,architect,architect_url,restoration_architect,building_type,architecture_firm,architecture_firm_url,building_materials,date,date_began,date_completed,date_alteration,date_restoration,date_demolished,description,address,location,latitude,longitude,alteration_architect,note,sources,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text
in051,,Redpath Sugar Refinery,Canada Sugar Refinery,"Ostell, John",a025.html,,refinery,,,,1856,1854,1856,"1871, 1879, 1892, 1908-1912, 1925-1927",,1982,,1720 rue du Canal,rue du Canal,45.4856144,-73.56430285,George A. Drummond (1871),"Construction began on the refinery in 1854. In 1871, George Drummond, manager of the refinery, designed and built a new wing east of the existing buildings. After closing in 1876 due to a depression, the refinery reopened in 1879 and began expansion and modernisation of its facilities. A new refinery was built in 1892. The refinery complex was reconstructed and expanded from 1908 to 1912. In 1907, the upper brickwork floors of the original refinery building were demolished; the two lower floors, of solid stone masonry, were retained. From 1908 to 1909, the demolished floors were replaced by a new structure similar to the original but higher by one floor at its centre, and new machinery was installed. The machinery of the complex was overhauled from 1925 to 1927; the old boiler house was demolished in 1926 and replaced with a new one. The refinery closed in 1979 and in 1982 the site was subject to partial demolition. In 1999 controversy arose over proposals to convert refinery into condominiums.","“The Redpath Launch/Coup d’envoi pour la Redpath.” . <em>The Canal Express/L’Express du canal,</em> 1:3, 1998: 1,3<br>Visuals: interior photo.<br>Note: Information on restoration plans.<br><br>Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 481-6<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photos.<br><br>Cantin, Philippe. “1, avenue du Port.” . <em>La Presse,</em> 20 octobre 1999,: A5<br><br>Cardinal, François. “Des condos dans la raffinerie Redpath: Le promoteur aura les opposants dans les pattes.” . <em>Le Devoir,</em> 20 octobre 1999,: A6<br><br>Cardinal, François. “La Coalition urgence Redpath a perdu espoir.” . <em>Le Devoir,</em> 19 octobre 1999,: A10<br><br>Cardinal, François. “Des defauts dans la démocratie montréalaise.” . <em>Le Devoir,</em> 16 octobre 1999,: A8<br><br>Cardinal, François. “Des locaux dans la Redpath?” . <em>Le Devoir,</em> 7 octobre 1999,: A5<br><br>Cardinal, François. “Le fédéral dans l’usine Redpath.” . <em>Le Devoir,</em> 6 octobre 1999,: A12<br><br>Centre canadien d’architecture. <em>An Industrial Landscape observed: the Lachine Canal, 14 July to 25 October 1992.</em> Montréal: Canadian Centre for Architecture=Centre canadien d’architecture, 1992. .<br>Visuals: interior photos, exterior photos.<br><br>Desjardins, Pauline and François Bélanger. <em>Etude pour planification d’un inventaire archéologique Complexe de la Redpath Sugar.</em> Montréal: Ville de Montréal, Service de l’urbanisme; Archemi, 1998. .<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Note: A comprehensive study of the Redpath complex, includes many photos, historic maps, and an archaelogical survey.<br><br>Faucher et al. <em>Canal de Lachine et ses abords: Étude de zone prioritaire sur la mise en valeur du patrimoine.</em> Montréal: Ville de Montréal, Service de l’habitation et du developpement urbain, 1991. .<br>Visuals: exterior photo.<br><br>Feltoe, Richard. <em>Redpath: The History of a Sugar House.</em> Toronto: Natural Heritage/Natural History Inc., 1991. .<br>Visuals: exterior renderings, site plan, interior photo, aerial view, exterior photos, advertisements.<br><br>Feltoe, Richard. <em>Let Redpath Sweeten It.</em> Toronto: Natural Heritage/Natural History Inc., 1993. .<br><br>Gravel, Pierre. “Des questions sans réponse.” . <em>La Presse,</em> 13 juillet 1999,: B2<br><br>Gyulai, Linda. “Showdown at city hall: Foes of proposed Redpath Refinery condo project will get their say at council meeting next week.” . <em>Montreal Gazette,</em> 28 Sept. 1999,: A3<br><br>Gyulai, Linda. “Redpath condo-builders gets $3 million in grants.” . <em>Montreal Gazette,</em> 8 July 1999,: A8<br><br>Laguë, Jean., Willa Burgess, and Mark London. <em>Proposal: Canal de Lachine, Ecluses St-Gabriel.</em> Montréal: Héritage Montréal, 1985. : 17-19<br>Visuals: exterior photos, exterior renderings, aerial view.<br><br>Lambert, Phyllis. “Redpath architect left remarkable legacy: It would be wrong to allow his historic refinery to be made into residential condos.” . <em>Montreal Gazette,</em> 7 Aug. 1999: B5<br><br>Lambert, Phyllis. “La Redpath, l’architecture et l’histoire industrielles de Montréal.” . <em>La Presse,</em> 7 août 1999,: B7<br><br>Lambert, Phyllis. “Raffinerie de sucre Redpath: Un bâtiment qui se distingue par son histoire.” . <em>Le Devoir,</em> 15 juillet 1999,: A7<br><br>Lamothe, Josee, and Linda Cohen. “Redpath refinery’s future is up for grabs; Mixed use redevelopment could save historic complex.” . <em>Montreal Gazette,</em> 27 Nov. 1993: I5<br>Visuals: exterior elevation.<br><br>Lévesque, Kathleen. “Projet immobilier pour la Redpath.” . <em>Le Devoir,</em> 2 juillet 1999,: A3<br><br>Mainville, Michael. “Disputed Redpath project gets council OK.” . <em>Montreal Gazette,</em> 20 Oct. 1999,: A5<br><br>Mainville, Michael. “Condos get the go-ahead: Redpath zoning changed.” . <em>Montreal Gazette,</em> 13 Oct. 1999,: A5<br><br>Mainville, Michael. “Feds sweet on Redpath project: MP says they’re looking to rent space in sugar-refinery development.” . <em>Montreal Gazette,</em> 6 Oct. 1999,: F12<br><br>Ouimet, Michèle. “Plusiers bavures ont terni l’image de Montréal.” . <em>La Presse,</em> 27 décembre 1999,: A8<br><br>Roy, Jean-Hugues. “Tags, pièces, throwups.” . <em>Voir,</em> 6 avril 1995: 6<br><br>Ruddick, Susan and Luba Serge. <em>Redpath Sugar building: Potential for Reuse as Housing.</em> Montréal: Héritage Montréal; Société d’intervention de Pointe St-Charles, 1983. .<br><br>Sicotte, Anne-Marie and Rene Theriault. <em>The Lachine Canal Historical Guide.</em> Montréal: Association Les Mil Lieues, 1987. : 29<br><br>Theodore, David. “Sweet deal for Redpath?: Architecturally, a condo project in sugar-refinery complex makes sense.” . <em>Montreal Gazette,</em> 24 Jul. 1999: H1<br>Visuals: exterior rendering of proposed renovation, rendering from 1852.",IN051,Image;StillImage,image/jpeg,eng,,,compound_object,https://digital.library.mcgill.ca/industrial/images/redpath02.jpg,https://digital.library.mcgill.ca/industrial/images/redpath02.jpg,https://digital.library.mcgill.ca/industrial/images/redpath02.jpg,
in051_01,in051,"View, looking east, from St-Gabriel Lock (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/redpath.jpg,https://digital.library.mcgill.ca/industrial/images/redpath.jpg,https://digital.library.mcgill.ca/industrial/images/redpath.jpg,
in051_02,in051,"View, looking east, from the canal's north shore (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/redpath02.jpg,https://digital.library.mcgill.ca/industrial/images/redpath02.jpg,https://digital.library.mcgill.ca/industrial/images/redpath02.jpg,
in051_03,in051,"View of Redpath building and St-Gabriel Lock, with the Five Roses plant visible in the background (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/redpath03.jpg,https://digital.library.mcgill.ca/industrial/images/redpath03.jpg,https://digital.library.mcgill.ca/industrial/images/redpath03.jpg,
in051_04,in051,"Illustration of the refinery from 1904; from Montreal: The Commercial Metropolis of Canada and the History of the Gazette 1778-1907 (Montreal: Gazette Printing, 1907), 216.",,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/cansugar.jpg,https://digital.library.mcgill.ca/industrial/images/cansugar.jpg,https://digital.library.mcgill.ca/industrial/images/cansugar.jpg,
in051_05,in051,"View, looking west, at former office buildings (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/redpath04.jpg,https://digital.library.mcgill.ca/industrial/images/redpath04.jpg,https://digital.library.mcgill.ca/industrial/images/redpath04.jpg,
in052,,Belding Corticelli,"Belding, Paul and Co.",,,,textile mill,,,wood and iron frame; brick walls,1884,,1884,"1893, 1913, 1926, 1932, 1946, 1989",,,,1790 rue du Canal,rue du Canal,45.4850539,-73.565625,,"Belding, Paul and Co. merged with Corticelli in 1911. Formerly a silk manufacturing factory, it has been recently renovated into residential space (1989).","<em>Industries of Canada. City of Montreal Historical and Descriptive Review.</em> Montréal: Historical Publishing Co., 1886. : 176<br>Location: Dept. of Rare Books and Special Collections. McGill University Library.<br><br><em>Special number of the Dominion Illustrated devoted to Montreal, the Commercial Metropolis of Canada.</em> Montréal: Sabiston Lithographic and Pub. Co., 1891. : 153<br>Location: Dept. of Rare Books and Special Collections. McGill University Library.<br>Visuals: exterior photo.<br>Note: A description of the factory’s operation reads “six hundred hands are constantly employed turning out the fine grades of silk made by them.”<br><br>Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 473-6<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photos.<br><br>Centre canadien d’architecture. <em>An Industrial Landscape observed: the Lachine Canal, 14 July to 25 October 1992.</em> Montréal: Canadian Centre for Architecture=Centre canadien d’architecture, 1992. .<br>Visuals: exterior rendering, roof detail, interior photo.<br><br>Chambers, Ernest J. <em>The Book of Montreal: a Souvenir of Canada’s Commercial Metropolis.</em> Montréal: Book of Montréal, 1903. : 183-4<br>Location: Dept. of Rare Books and Special Collections. McGill University Library.<br>Visuals: exterior rendering of site.<br><br>Faucher et al. <em>Canal de Lachine et ses abords: Étude de zone prioritaire sur la mise en valeur du patrimoine.</em> Montréal: Ville de Montréal, Service de l’habitation et du developpement urbain, 1991. .<br>Visuals: exterior photo.<br><br>Laguë, Jean., Willa Burgess, and Mark London. <em>Proposal: Canal de Lachine, Ecluses St-Gabriel.</em> Montréal: Héritage Montréal, 1985. : 12<br>Visuals: exterior photo, exterior rendering.<br><br>Lessard, Marie. “Reuse of Industrial Space in Montreal.” . <em>Plan Canada</em> 29:1, 1988: 22-28<br>Visuals: exterior photo.<br><br>McCullough, A.B. <em>The Primary Textile Industry in Canada: History and Heritage.</em> Ottawa: National Historic Parks and Sites, Parks Service, 1992. : 168-72<br>Visuals: exterior rendering, exterior photo, detail of brickwork, interior photo.<br><br>Sicotte, Anne-Marie and Rene Theriault. <em>The Lachine Canal Historical Guide.</em> Montréal: Association Les Mil Lieues, 1987. : 27-28<br>Visuals: exterior photo.<br><br>Stevens, G.R. <em>The Belding Corticelli Story.</em> Montréal: Belding-Corticelli, 1951. .<br>Visuals: exterior rendering, advertisements, product photos.",IN052,Image;StillImage,image/jpeg,eng,,,compound_object,https://digital.library.mcgill.ca/industrial/images/belding01.jpg,https://digital.library.mcgill.ca/industrial/images/belding01.jpg,https://digital.library.mcgill.ca/industrial/images/belding01.jpg,
in052_01,in052,"View of rear of building from across the canal, looking south (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/belding01.jpg,https://digital.library.mcgill.ca/industrial/images/belding01.jpg,https://digital.library.mcgill.ca/industrial/images/belding01.jpg,
in052_02,in052,"Looking north-east into interior court-yard, old Mill No. 2 on the right (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/belding02.jpg,https://digital.library.mcgill.ca/industrial/images/belding02.jpg,https://digital.library.mcgill.ca/industrial/images/belding02.jpg,
in052_03,in052,"View, looking north; Mill No. 2 and 3 on left and Mill No. 4 on right (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/belding03.jpg,https://digital.library.mcgill.ca/industrial/images/belding03.jpg,https://digital.library.mcgill.ca/industrial/images/belding03.jpg,
in052_04,in052,"Photograph (ca. 1891) from the north shore of the canal; from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 153.",,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/belding04.jpg,https://digital.library.mcgill.ca/industrial/images/belding04.jpg,https://digital.library.mcgill.ca/industrial/images/belding04.jpg,
in052_05,in052,"Illustration (ca. 1903) showing a perspective view of the factory; from Ernest Chambers, The Book of Montreal: a Souvenir of Canada's Commercial Metropolis (Montreal: Book of Montreal, 1903), 183.",,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/belding05.jpg,https://digital.library.mcgill.ca/industrial/images/belding05.jpg,https://digital.library.mcgill.ca/industrial/images/belding05.jpg,
in053,,Clark Bell Factory,,,,,factory,,,red brick; concrete foundation,1890,,c. 1890,1985,,,"View, looking south-east (1999)",5010 rue St-Patrick,rue St-Patrick,45.46761694,-73.58671517,,"Originally a manufacturer of sleigh bells, gongs, chimes, and handbells. The building was renovated in 1985.","Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 269-72<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.",IN053,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/clarkbell.jpg,https://digital.library.mcgill.ca/industrial/images/clarkbell.jpg,https://digital.library.mcgill.ca/industrial/images/clarkbell.jpg,
in054,,Dominion Flour Mills Co. Ltd.,Lake of the Woods Milling Co. Ltd.,,,,flour mill,,,,1900,,c.1900,,,1992,,4350-4394 rue St-Ambroise,rue St-Ambroise,45.47344302,-73.58234812,,"The building was destroyed in a fire on February 8, 1992.",,IN054,Image;StillImage,image/jpeg,eng,,,record,,,,
in055,,John C. Hodgson Co./Stelco,,,,,metalworking plant,,,brick; concrete; steel,1889,1889,,"1926, 1929",,,,4120 rue St-Ambroise,rue St-Ambroise,45.47467756,-73.58096758,,Hodgson company bought out by Montreal Rolling Mills (Stelco) in 1902.,"Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 293-8<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.<br><br>Faucher et al. <em>Canal de Lachine et ses abords: Étude de zone prioritaire sur la mise en valeur du patrimoine.</em> Montréal: Ville de Montréal, Service de l’habitation et du developpement urbain, 1991. .<br>Visuals: exterior photo.",IN055,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/hodgson.jpg,https://digital.library.mcgill.ca/industrial/images/hodgson.jpg,https://digital.library.mcgill.ca/industrial/images/hodgson.jpg,
